TargetedAdIm_Fm1,GeneralDiscussionIm_Fm1,BiofeedbackIm_Fm1,SkillsTrainingIm_Fm1,CognitiveTheropyIm_Fm1,HighCarbIm_Fm1,VeryLowCarbIm_Fm1,GeneralEducationIm_Fm1,LowCarbIm_Fm1,RelaspsePreventionIm_Fm1,NormalCarbIm_Fm1,RelaxationIm_Fm1,ProblemSolvingIm_Fm1,CarbCountingInsulinIm_Fm1,SocialSupportIm_Fm1,SpatiotemporalThreadIm_Fm1,BehaviorTherapyIm_Fm1,SlidingScaleInsulinIm_Fm1,SensualThreadIm_Fm1,GamificationIm_Fm1,QuizIm_Fm1,ExerciseIm_Fm1,DietIm_Fm1,EmotionalThreadIm_Fm1,MiscellaneousIm_Fm1,
32.944329311450325,31.25550818443299,32.237733145554856,35.14159510533016,33.78230522076288,36.729088372662055,270.71592174582787,33.363689482212074,242.74869738162488,33.3031791249911,192.55734750775608,31.29573529958726,31.57585567235947,253.02226168946035,32.628020624319724,32.266755007207394,31.496756573518113,-100.40344451565517,33.29871437698603,31.74773017565409,32.04357753197351,31.947661638259895,30.1553350687027,33.3303344771266,31.465765992800396,
33.33986958861351,32.16028777758281,32.60056120157241,35.56688596804938,34.15006303787231,37.350564060136705,274.9101973255191,33.92170546452205,246.6541635367381,33.98408651351929,195.60520024368893,31.86414994796118,31.94866800308228,256.9323727902297,33.38985693454744,32.62285517901182,31.987810015678402,-96.46311279985166,33.73870775848627,32.14361335833867,32.3870944281419,32.315678616364806,30.9135413368543,33.61214844882488,32.045706152915955,
33.8824400305748,32.937067310015365,32.825723866621644,36.195634464422874,34.47760039567947,37.939938707296236,279.097276268915,34.620370487372085,250.5156500501908,34.59713880221049,198.62084511479543,32.50714929898581,32.291745603084564,260.83645628682854,33.78837507963182,33.205797366797924,32.415118932724,-92.52278101067606,34.37597658485174,32.78241457541783,32.98109177748361,32.723239481449134,31.53842933972677,34.20005485415459,32.50253321727117,
34.36540927489599,33.46327652533849,33.36691637833912,36.65164071321489,35.06583782037099,38.3684671918309,283.2453232526875,35.283285637696586,254.12891241547885,35.16901618242264,201.47165055078574,32.799096822738655,32.59656230608622,264.7099883014884,34.326912283897414,33.62960124760866,32.9734333952268,-88.58244915385866,34.728228874504566,33.114688595136,33.499201516310364,33.306104898452766,32.163798669974014,34.5443621724844,33.193198899428054,
34.91692063212395,34.13260314861934,33.88851724068323,37.1977947552999,35.6193138162295,39.0681295866465,287.4562673035748,36.018736243247986,258.1331402847128,35.637543777624764,204.59694039983302,33.183483580748245,33.20229790608088,268.63468111161757,34.89059229691825,34.21157420426607,33.26752289136251,-84.64211723702789,35.16256261616945,33.833330601453774,33.84863234559694,33.70649766921998,32.47100021441778,35.112276531755924,33.67130066951116,
35.473134418328605,34.70714237292608,34.49998160203297,37.5668584307035,36.10321768124898,39.64044680467889,291.63944016453894,36.54541323582331,261.9704738156931,35.9984185496966,207.59537511582448,33.42214550574621,33.732604801654816,272.5355522757187,35.595114092032134,34.68472497165203,33.663340628147125,-80.70178526853132,35.62722784280777,34.39414501190185,34.548362841208764,34.52357735236487,32.743901769320175,35.64772440493107,34.13571019967397,
35.932115425666176,35.44240748882294,34.913213372230516,38.33824406067532,36.697636504968,40.08875819748946,295.79254831872595,36.79969743887583,265.616651451643,36.53700564304987,210.46675586400605,33.815716544787094,34.06064873933792,276.41287290317285,35.83183723688128,35.03405769914389,34.25059296687444,-76.76145325663904,36.120982617139816,34.8898409406344,35.23453670740126,35.395610948403686,33.03939847151439,36.00702068954706,34.665770292282104,
36.30997470021248,36.18366803725561,35.2498370806376,38.755381007989264,37.06583209832509,40.529433718444764,299.9437114180893,37.39163261651993,269.25020021084924,37.21589662631352,213.33020458332098,34.389981051286064,34.306933522224426,280.2887322747617,36.28090027968091,35.78740315139294,34.59555306037267,-72.8211212090513,36.69880126416683,35.498164852460214,35.68916361530621,35.95444174607596,33.371309041976936,36.58923437446356,34.94408063093821,
36.78431654969851,36.71379196643829,35.855998237927736,39.53150669733685,37.43990284204482,41.13198724659117,304.1337694012896,37.84892692168554,273.12997680855034,37.917458077271775,216.35910069867106,35.1071982383728,35.04566617806753,284.19529345672026,36.724710881710074,36.22431591153145,35.00681640704473,-68.8807891326334,37.23360062390566,35.8376225332419,36.30157178640364,36.3100126584371,33.85962494214377,37.19348492473364,35.26575986544291,
37.291522949934006,37.23311775922775,36.62789861361184,40.02150813738507,37.98168985048929,41.417705430815,308.2432057518051,38.28985981146495,276.4873740354949,38.600537419319146,219.0589991825496,35.541557689507805,35.679362078507744,288.0412273582426,36.9202768802643,36.82883197814226,35.88108432292938,-64.94045703331008,37.74734953045845,36.25946074724197,36.853550652662896,36.645679891109474,34.48835438489915,37.7188203856349,35.532791694005326,
37.763528019189835,37.63103582461675,37.025902549425744,40.25594886144004,38.30283619960148,42.069030039454994,312.44399001299684,38.77053517103196,280.4319666117206,39.21321900685628,222.136585369594,35.84132059415182,36.1432497104009,291.9569222610097,37.56357036034268,37.30760523676872,36.48190166552862,-61.00012491606459,38.2016341611743,36.883655110994965,37.20611639817554,37.335317711035415,35.14875312646231,38.19994415342808,36.2294618487358,
38.178356647491455,37.924037416776024,37.60676014423369,40.46441382169725,39.09395575523375,42.68558301491817,316.6371751599806,39.28103286027909,284.33081444838916,39.95733302831649,225.1795142230968,36.29256784915924,36.76017528772354,295.866110858425,38.09565556049349,37.919256925582886,37.040283362070724,-57.05979278500058,38.60649844259024,37.27194409569103,37.707703808943414,37.88145633538564,35.29273835817974,38.84524880349636,36.41282993555068,
38.74722862243652,38.163582384586334,38.181642691294336,40.6831831932068,39.69724430640537,43.45156560735439,320.86127590486876,39.83023065328599,288.40904074388817,40.496871769428246,228.3693287533646,36.743748346964516,37.17259798447291,299.80305953891974,38.375443200270354,38.32077441364527,37.39757786194484,-53.119460643437186,39.15812290459871,37.77531854311624,38.47983159621555,38.45029705762863,35.98595452308656,39.184380643069744,37.09234338998794,
39.082163939873375,38.799751460552216,38.74695859352746,41.01539244254432,40.155597686767564,43.77494195351851,324.981241197994,40.368385076522834,291.83691524096696,41.20405230919519,231.1094166887053,37.24593394994736,37.779928644498185,303.6563130593007,38.75246902306876,38.797561675310135,37.95911620060603,-49.17912849401687,39.566475450992584,38.26882678270339,39.102982779343904,38.669235626856484,36.5718815525373,39.58871876448393,37.73760644594827,
39.60553330183029,39.56933013598124,39.19540246327716,41.42882212003074,40.617220938205705,44.37916962379303,329.1716751778997,40.77299938599269,295.71899188774165,41.6387592156728,234.13999326608194,37.560012102127075,38.581477463245385,307.5631887342972,39.02809540430707,39.29876056313515,38.34326146046321,-45.2387963388133,39.962025962769985,38.69444768627484,39.445108075936616,39.06222800413767,36.7570796608925,39.98395532369614,38.174989720185586,
40.288418332735695,39.881130158901215,39.59042612711587,41.89883913596473,40.93261939287184,44.744876409848594,333.3031812008562,40.90759102503459,299.22356053370504,42.32306514183679,236.92492186710527,37.90900015830994,39.11923799912134,311.424634210452,39.7035722533862,39.8546247407794,38.963136891524,-41.29846417943174,40.46555667370558,39.23298809925715,39.97147971391676,39.529621164004006,37.12916825215023,40.446331828832626,38.57537927230198,
40.667261868715286,40.70818452040354,39.99452781677245,42.485355873902655,41.41904455423354,45.03908242811606,337.41501200958504,41.53914372126262,302.5970238849942,42.91486100355783,239.63390289055928,38.37564015388489,39.73468317588169,315.2722205328656,40.10432803630831,40.32701110839844,39.46739800771078,-37.35813201709828,40.88654074072838,39.59365977843602,40.55184874931969,39.75161749124527,37.872692664464324,40.90375605225563,39.28668403625487,
41.25917295614878,41.10500899950663,40.444945037364946,43.188198089599624,41.809716780980416,45.55275561017655,341.584328259365,42.111285269260414,306.34729599789165,43.71824387709299,242.57267093751364,39.04770737886429,40.18966162204741,319.16199715002506,40.77543296416603,40.81920110434294,39.746291299661,-33.41779985273654,41.511161759495735,40.124126553535454,41.18057031432785,39.93393796682358,38.23934356371563,41.53784038871527,39.81293028593062,
41.77300268411636,41.478145817915596,40.771712899208055,43.520478506883,42.33989149332045,46.11740309477981,345.76572638701396,42.70075420538585,310.1735947968534,44.20157688856124,245.5633457228052,39.47366464138031,40.73066196839013,323.0614218507997,41.216343780358656,41.12458158284426,40.31951163212459,-29.47746768703208,41.894642010331154,40.64159060517946,41.50108145674067,40.49375687042872,38.65765845775606,42.137714736163616,40.22820158799488,
42.23155443867048,41.88377797603607,41.235634744167314,44.21961170434953,42.992818256219216,46.60972213844622,349.92983490630337,43.15954724947612,313.89065882107417,44.78270852565765,248.4801990954768,40.01830857992172,41.2076292435328,326.94713943688123,41.579160034656546,41.78442230820656,40.76347768306733,-25.537135520485315,42.406152576208115,41.06290963292121,42.192378352085726,40.94859997431437,39.17486864328386,42.671120561659336,40.89433979988097,
42.81486351291339,42.30116426944733,42.13119771083195,44.494957009951285,43.29331938425699,46.99319766388198,354.0660911110493,43.5273107290268,317.4266022254211,45.221276243527726,251.28384261430529,40.54490033785502,41.83121095101037,330.81201220798516,41.93749582767489,42.286451667547226,41.37205249071122,-21.596803353454465,42.88398054987192,41.53840063015619,42.68754920363424,41.28758762280146,39.79472571611406,43.19100418686867,41.46335591872532,
43.59136277437211,42.49747943878174,42.73411359389622,45.2426736354828,44.023013889789574,47.47272077037304,358.2270381244311,43.87459345658621,321.1233917173177,45.670619368553155,254.18751682254742,41.075173020362854,42.24121431509652,334.695292676543,42.60542962948483,42.61887902021408,41.860732038815826,-17.65647118618987,43.3205349445343,42.08029935757318,43.13432737191516,41.87525443236033,40.534324665864325,43.76121564209461,42.18870979547499,
44.116503069798156,43.07293234268824,43.301748434702546,45.78913285334907,44.42762339115142,47.719518410149604,362.32533758623515,44.430310626824706,324.40579463671753,46.34046465158462,256.84558955302043,41.66384321451187,42.68376664320626,338.5336305297834,43.1505408883095,43.28452022373676,42.22757345438004,-13.716139018861078,43.846131421625614,42.77302344640095,43.79313920934993,42.43906754255295,41.13165042797726,44.214104898273945,42.88823429743447,
44.76989898085595,43.5753770271937,43.611679037411996,46.225153307120024,45.02027122179666,48.022326406309595,366.4395824298982,44.77651633818945,327.7954332793718,46.864611248175294,259.56376097192,42.162186324596405,42.9954213897387,342.3828899076642,43.877339959144614,43.84783259779215,42.87138825654984,-9.775806851575847,44.17221397906542,43.262621502081544,44.22188249230383,43.03011171023051,41.608789920806906,44.78439489006996,42.909582098325075,
45.29242729147276,44.016420900821686,44.13637469212213,46.594032009442664,45.434740841388695,48.8065173077979,370.6671336475641,45.190131147702544,331.8923305011707,47.50089768568674,262.7710988508417,42.90495071808497,43.649499078591646,346.3231850081553,44.26179850101473,44.41870458424091,43.402264038721725,-5.835474684395963,44.69882772117853,43.8270865480105,44.82683838407196,43.1738944252332,42.148166855176314,45.130643874406815,43.48255964120227,
45.7779198785623,44.33362408479055,44.36142194271087,46.83763215939206,45.89390991131464,49.426510754504996,374.86108139978455,46.062410573164634,335.79580824992746,48.33643994728723,265.81746941304823,43.392858286698655,44.24372277657189,350.2330186411532,44.58885260423027,44.77863493561745,43.614875376224525,-1.8951425173534737,45.29014951735735,44.24795340498287,45.442766596873575,43.75722692410151,42.82143578926725,45.40233235806227,43.90215694904325,
46.041759620110206,44.8843842347463,44.91586210330327,47.481786847114584,46.77128640810648,49.92722019729853,379.0272463365999,46.55693034331005,339.52601428594085,48.766618311405175,268.7429452567522,43.84848179419835,44.56324930985767,354.1203322976107,45.2298887173335,45.30524427443743,44.359645744164794,2.0451896495385298,45.92244087904692,44.51847114165623,46.0224571128686,44.298217912515,43.59723617633186,45.830891244113445,44.542159358660356,
46.60845017433168,45.310485323270164,45.514595925807946,47.792340536912306,47.18391698598861,50.221934372324824,383.13922010664703,46.77084543307623,342.90043617558104,49.242720603942864,271.45246959626064,44.48195960124333,45.09217331806817,357.9680175011747,45.84980140129728,45.59349197149277,44.8214802145958,5.985521816278679,46.31609424948692,45.085121353467294,46.557424128055544,44.76275559266408,44.369891564051336,46.33741604536772,44.95410021146136,
47.09917201598487,45.71891482671102,45.926123817761734,48.30716592073443,47.76888533433278,50.77942757906728,387.3189525364412,47.410178979237884,346.7163455157242,49.89437383413314,274.4358941338035,44.809946775436394,45.682906985282884,361.8660916135987,46.54139039913816,46.17400748282671,45.34657994906108,9.925853982872823,46.78501186519861,45.630814651648194,46.87090025345481,45.07435137033462,44.79412547747297,46.93385327607393,45.61704105138776,
47.71887992819152,46.26127268870672,46.62282886107762,48.855440775553404,48.164344708124794,51.07585805930494,391.4314088319925,48.1225887934367,350.0940021306955,50.18793511390685,277.14725316617074,45.14680022001266,46.118348340193414,365.71411073735084,46.886742174625425,46.38283992558718,45.82243315378825,13.866186149331105,47.37103382498026,46.15483530362446,47.232892503341006,45.56603423754373,45.37629435459775,47.43685672432184,46.43862205743787,
48.02832201123239,46.56484123071035,47.06053984165191,49.421569208304106,48.666886031627655,51.336403582080614,395.53367152061725,48.58657622337343,353.40314111487265,50.6061038772265,279.8201331650293,45.62243517239888,46.929280718167604,369.5551353539878,47.156215250492124,46.80834701657295,46.280427018801376,17.80651831566604,47.91039679944515,46.67091836531956,47.83604152003921,46.35001027584075,45.61639483769737,47.865001887083054,46.77343112230298,
48.6516266167164,47.40276724100113,47.74213002125421,49.849595208962775,49.21329879760742,51.62741049967877,399.64460129838574,48.948607722918204,356.7705612936399,51.32929078737894,282.52569256944525,46.12801015377044,47.50600020090737,373.4020990709602,47.72570832570397,47.194820277392864,46.803139984607704,21.746850481891205,48.2974002212286,47.02291056513785,48.38934292395906,46.972074170907334,46.06813647349678,48.58818173408508,47.486268758773775,
48.95891216397287,47.73211427529653,48.37626433372497,50.33464533090593,49.97755740086237,52.030975868511085,403.7861603445427,49.43267752726874,360.3413819944245,51.83492644627888,285.3504180521555,46.4222255150477,47.91263878345488,377.2708386629599,48.15427847703301,47.7091693431139,47.53080072005591,25.687182648020354,48.823117434978485,47.44658925135929,49.01167878508564,47.34457653760909,46.44746901591621,49.13382566720247,47.86266605059303,
49.52240273356439,48.24982261657715,48.70619130134582,51.09413697322211,50.35202169418335,52.737944031273095,407.99859848305493,49.93705133597057,364.35421180499515,52.2289269765218,288.4828687695973,47.02158447106678,48.13377887010573,381.1968868498435,48.561579366525045,48.27057836204767,47.920892298221595,29.627514814066792,49.3463581725955,47.68366002043087,49.42747735977169,47.724445958932236,46.55327385663988,49.72476463019848,48.47235222657518,
50.26569888989132,48.837607622146606,49.25691628456115,51.312721073627486,50.73851446310679,53.2534813886659,412.16836528487323,50.50632760922115,368.1073453568138,52.97402213017145,291.4235452050751,47.2578709522883,48.5727428793907,385.0870173325847,48.85034370422366,48.76314979046583,48.16345818837485,33.56784698004298,49.80891702324152,48.23180400331814,49.81124413013455,48.067462841669716,47.27875713507336,50.233207784593105,48.66431285937624,
50.73308547337851,49.53660023212433,49.700796643892915,51.71211910247804,51.075531025727585,53.99212805815616,416.3871542677688,51.27670482794445,372.1561949345107,53.32324037949243,294.5868956356405,47.79701260725656,49.180919170379624,389.0189271553,49.421409467856115,49.02234985679388,48.6127713918686,37.508179145960284,50.38162936270237,48.83186678091684,50.22111438711481,48.73990605274836,47.92718966801963,50.63494677096605,49.07929563522335,
51.04424864053727,49.97227515776952,50.47363406419753,52.22258577744167,51.6834646264712,54.61877924521863,420.5825710995569,51.93004167079927,376.06856798366283,53.78871538241703,297.63991856816216,48.45989165703455,49.74430626630782,392.93000818663387,49.96664400895439,49.554139487445354,49.40152706702551,41.44851131182887,51.017731837928295,49.15954774618148,50.66961739460624,49.465642412503556,48.446740925312056,51.17890691012144,49.830035686492884,
51.50121846795083,50.54978231589,50.97604084014892,52.66792897383373,52.286926110585526,55.399425264477394,424.8094560934292,52.5402356584867,380.16188715685536,54.201898237069436,300.84385149956466,49.048029760519654,50.310249010721826,396.86965241982966,50.21916035811109,50.04513958096504,49.70578531424206,45.38884347765763,51.543560951948166,49.522782067457825,51.213643213113116,50.108702778816216,49.18441510200502,51.65192411839962,50.26581555604931,
52.08185052871705,51.26594237486522,51.43713740507761,53.530751804510764,52.72677129507064,56.016977176022706,429.00286290293866,52.866502185662604,384.06208157115276,54.56498505671818,303.8877799181932,49.329195221265145,50.86422193050383,400.7790283484755,50.60904401540759,50.514631383121014,50.06416970491411,49.32917564345424,52.10628679394722,50.15934808055559,51.63849923014637,50.695179919401795,49.81440822283428,52.14012694358826,51.14772588014599,
52.57676911354066,51.91617065668107,51.79930857817331,54.32062170902889,53.020100275675446,56.59796627877623,433.18802866111787,53.472443461418166,387.91176103148445,55.05500570933023,306.8949722640799,49.64403504133223,51.215672572453805,404.6815336831672,50.946065286795324,51.080134846270084,50.57648738225303,53.26950780922522,52.689913392066956,50.48776293794313,52.316603551308276,51.02709068854649,50.17667506138485,52.65548776090145,51.83143921693163,
53.22385942935944,52.307793716589615,52.38120681047439,54.82432148853939,53.576319932937615,56.94975113655592,437.3157738150231,53.93779691060386,391.39140650283775,55.44905694325764,309.66519295070157,50.108696540196725,51.65299222866693,408.54028914400726,51.211633364359564,51.45859728008509,51.2759077747663,57.20983997497601,53.11055989563465,51.09638049205143,52.807511428991916,51.67199450731276,50.470696171124786,53.39999435096979,52.300068676471675,
53.83743564287822,53.035934686660774,52.60461336374282,55.34258778889975,53.947160303592675,57.3208615710817,441.44873034807904,54.5558570623398,394.905568400734,56.08552728096643,312.4558197237704,50.80123641093571,51.92316399017969,412.40277761291617,51.43425027529401,51.934683956205845,51.77327668666841,61.15017214071113,53.59675416350365,51.74700077374775,53.371659109989764,52.28548451264698,50.86524528265,54.04457861930132,52.65669820706046,
54.15703080097835,53.49025748173396,52.85299166043599,55.66938813527426,54.27017599344253,57.93561640355631,445.6415159927404,55.21209893623989,398.8019873872645,56.60026025772094,315.4969486685925,51.369107286135346,52.05180599292118,416.3116290175219,51.93904376029971,52.43007801473141,52.68011726935706,65.09050430643424,54.10563671588898,52.184028406937905,53.81439294417695,52.95007437467574,51.43115278085074,54.68959332257509,53.249496877193415,
54.68698127071063,54.00561738014222,53.43461098273595,56.09545491139095,54.552153428395584,58.654805838251136,449.856428883316,55.43342508872351,402.8289612447994,57.15243528286615,318.64134939839437,51.585450450579316,52.72402030229567,420.23994138933097,52.544816950957006,52.9594818726182,52.846689482529975,69.0308364721483,54.64671456813812,52.81765877207119,54.27696598569548,53.63476932048796,51.65420444806418,55.35405331104994,53.95119406779604,
55.26981299122175,54.37221974134446,53.842967907587685,56.41873566309612,55.02554325262705,59.07519714078068,454.0023733953518,55.93660088380179,406.42849884164855,57.44554275274276,321.48366771116235,52.116854468981415,53.24607268969216,424.111912871324,53.174607376257605,53.50091679394245,53.37924170494081,72.97116863785564,55.05017974227667,53.347680717706666,54.874710003534915,53.98292177915572,52.00860329469046,55.91739263385534,54.4133164087931,
55.60394378503164,54.87509469191234,54.255649884541825,56.87758153676988,55.583646059036255,59.47320034043899,458.1424715135268,56.38922834396363,409.98972712500057,58.07700377702712,324.3025646398555,52.53037297725677,53.74255059162774,427.97958274696646,53.700788597265905,53.9943623393774,53.54028656085334,76.91150080355813,55.62813713401556,53.83146656552949,55.09959210952119,54.525167942047105,52.5730105439822,56.541545279324055,54.78367886940635,
56.41194753845533,55.444435020287834,54.683019618193306,57.13309125105541,56.029045740763344,60.12832527910307,462.3440716664794,56.94577026367188,413.93917672047235,58.6820586323738,327.38392143831857,53.158191343148545,54.42899459600447,431.895987090099,54.079896350701674,54.45170368999243,53.940418581167876,80.85183296925716,56.20293731987476,54.21316655476886,55.642773429552676,55.01811518271763,53.14573146899542,57.18798278272152,55.425963640212984,
57.09762306014697,56.07745166619619,55.01755529642105,57.733065644900016,56.39659907420476,60.44159746325943,466.4612359517566,57.23202178875606,417.3483460735879,59.05283002058664,330.11325332422035,53.37142956256866,54.95573176940281,435.7472796152199,54.17242068052294,54.963792495429516,54.5316987236341,84.79216513495383,56.767792262136936,54.70840212702749,56.163848191499675,55.3720922867457,53.61452188094458,57.81009555608034,55.97216904163358,
57.736059119304024,56.55529727538427,55.72328535715739,58.436628421147674,56.79802672068278,61.19367422572776,470.6826542371715,57.794227381547294,421.4118284092257,59.5776919722557,333.2896288447761,53.84208911657333,55.312468647956834,439.68166726543495,54.801516135533674,55.41508337855339,54.68547815084459,88.73249730064897,57.29178672283888,55.102837999661745,56.69254045685129,55.78982718785603,54.1612386306127,58.474438831210136,56.38222267230349,
58.209172407786056,57.049992640813194,56.313989798227944,59.058865745862335,57.527108550071716,61.627050215722335,474.83194799117575,58.4743643005689,425.03321489935723,60.0160079995791,336.1454834030992,54.27201896905898,55.70338280995686,443.5561286208408,55.545848051706976,55.85302712768316,55.257993658383704,92.67282946634316,57.64411839842796,55.63076257705686,57.005680888891185,56.327238798141465,54.52431317170462,58.98523984849453,56.93010363976158,
58.494228074948,57.68573900063833,56.559256990750626,59.705211261908225,57.88751206795374,62.11925391989339,478.9960281498832,58.80215698480606,428.7500974242987,60.55049302180607,339.06221814026475,54.6595043738683,56.30473697185515,447.4418242548554,56.03568879763288,56.33784192800522,55.512223641077696,96.61316163203684,58.16889285296202,56.07970929145811,57.695872137943866,57.022010405858346,55.00522323449454,59.49299316108227,57.2928576270739,
59.0366061826547,57.920765936374664,57.1397721171379,60.257204314072936,58.4477881193161,62.68303175532133,483.1772243280203,59.06693381071091,432.5751382841848,60.82379706700642,342.0520122246419,54.90875532229741,56.6693629225095,451.3410848444814,56.43274178107582,57.02264627814293,56.06287904580436,100.5534937977303,58.55267679691315,56.532597720622995,58.11866674820578,57.27987454334894,55.68139942487082,59.99969180673361,57.41855973005293,
59.28096135457357,58.251602828502655,57.45403506358464,60.83652039368948,58.98397868871689,62.935371620292365,487.2771253363536,59.64751056830088,435.868351422755,61.189668158690125,344.71605859121865,55.37181442975997,57.08144007126489,455.180506290989,57.0458981394768,57.485546454787254,56.64107473691306,104.49382596342376,59.0179398059845,57.05540714661278,58.57174953818318,57.75637984275817,56.26898517211279,60.42285259068012,57.773272236188234,
59.713088442881904,58.89719561735789,57.68663763999938,61.04903548955918,59.195161978403725,63.380829233949406,491.42950780850407,60.542019863923386,439.50982020950096,61.607646624247224,347.5844762374764,56.027868966261536,57.69295249382654,459.0572810555672,57.47783293326698,58.13006703555584,57.25601130723955,108.43415812911735,59.586056150496006,57.44617365797358,59.192930082480075,58.391978601614625,56.91969432433447,60.93211179971695,58.24251625935235,
60.17105570435524,59.06990114847819,58.22977538903554,61.31867818037669,59.35575381914774,63.62774407346368,495.5278411912935,61.38361326853434,442.7924521789723,62.143829504648835,350.24267535203325,56.42603206634521,58.03762392203012,462.89564182852513,57.85103066762291,58.76259633898735,57.658584614594794,112.37449029481115,60.2757538035512,57.860202819108935,59.51056200265881,59.065964380900056,57.60686796903611,61.2464846894145,58.693471074104295,
60.67735508084297,59.567774434884385,58.992494563261666,61.73799884319306,59.90139716863632,63.88551501456184,499.62930659820927,61.95348085959752,446.0962167961736,62.592867334683724,352.912569872019,56.98164214690526,58.36487927039463,466.7361245207137,58.65928161144259,59.241534017026424,57.95496056477231,116.31482246050523,60.81919690966606,58.43676772713658,59.99887081980702,59.55018762747446,58.03157581885657,61.81476664543152,58.938635607560464,
61.16700091958046,60.15880421797434,59.751780132452645,62.36750660339992,60.40058469772339,64.49801754837817,503.82159093793035,62.38048636913299,449.98958487258346,63.33133796850839,355.95144327454227,57.74510147174199,58.87141156196593,470.6445534310181,59.154318153858206,59.793298438191414,58.358604451020575,120.25515462619957,61.51182799786329,58.93453412254649,60.654692242542865,59.834985911846154,58.57480484247208,62.346529833972454,59.245936214923844,
61.5141853193442,60.51903557777405,60.25476026535034,62.68621758619945,60.797935704390206,64.88383573226797,507.9584692217489,62.733777046203606,453.5296280440664,64.05546007553735,358.7575494030566,57.98796546459197,59.33884034554162,474.50987755503246,59.54277096192044,60.13635567575693,58.810263911883055,124.19548679189417,62.141719810664654,59.3343615333239,61.22841108838713,60.35332202911376,58.732001284758255,62.86286685615778,59.758149862289415,
61.985260009765625,61.17545562982559,60.56667008002599,63.15345694621404,61.59743136167526,65.16553552684405,512.0667676626789,62.999430914719895,456.8793825131683,64.72022153933843,361.4531430128926,58.5103038350741,60.15710379679996,478.3550287027231,60.182608703772246,60.47815902531147,59.32096344232561,128.135818957589,62.46792061626911,59.843559622764566,61.8863883912563,60.94655766089757,59.17228317260743,63.19037229567766,60.332578976949044,
62.414018432299294,61.590411722660065,60.94323350985845,63.45723116397858,61.86226113637289,65.9348065779137,516.2914967815051,63.56740953524907,460.9610343245639,65.49463591972986,364.6461284888695,58.914132316907235,60.39849164088565,482.29258235915705,60.55449094374976,60.98439422994852,59.70559344689053,132.07615112328406,62.98182765394449,60.28534972667692,62.60480175415671,61.39379062255223,59.37959516048432,63.682236574590206,60.93727864821751,
62.7945699095726,61.92413276433945,61.72469850381216,63.823151767253876,62.151788194974266,66.6064069755999,520.4966003898883,64.33003916343053,464.93121071686306,65.73586219549178,367.74379241811147,59.4124633471171,60.922277748584726,486.2120582762407,60.96304243803026,61.68157623708248,60.35140029589337,136.01648328897932,63.40801925957203,60.49677461385725,63.27172107497847,62.03595431645711,59.918400704860694,64.24710171669722,61.27375000715254,
63.19412714242935,62.53575233618418,62.112879375616714,64.21623677015305,62.715249598026276,66.93260483864738,524.6173446778324,64.74067093928655,468.3642813202551,66.17633473873137,370.4868802911663,59.84925748904545,61.31635969877241,490.0658590223545,61.23009538650514,61.98448687046766,61.031219402949034,139.95681545467474,63.63309921324253,61.19929250081378,63.960215449333155,62.38107764720916,60.44966101646424,64.77486973255873,61.80476647615431,
63.76761252681414,62.80762145916621,62.67211763064067,64.61651853720348,63.48887433608373,67.4298072174455,528.7826516663813,65.08386572202046,472.08900892175086,66.98752882083255,373.40875392570797,60.154484649499246,61.752174834410326,493.9525057338736,61.93229234218599,62.52519881725311,61.56172279516858,143.89714762037028,64.10938111692667,61.804191609223665,64.44749740759528,62.731226722399384,60.974848707517,65.26508195698261,62.18323043982186,
64.16602303584416,62.974260866642,63.16224469741186,65.08356777826945,64.03207951784134,68.05062319967875,532.9767813926578,65.30925565958023,475.99359024207234,67.67935528357822,376.4559469180546,61.00792541106541,62.33147931098936,497.8624935319779,62.453131834665946,63.089211009442806,62.02248390515647,147.83747978606593,64.69824071228504,62.383718113104486,64.93837751944857,63.32527917623519,61.561832269032806,65.9279827401042,62.369982262452424,
64.63799750804901,63.39079340298971,63.6294255455335,65.75297967592876,64.28346792856853,68.41383444061414,537.107615787011,65.83129082123439,479.4937132332222,68.18614768981932,379.2382419557934,61.47757758696873,62.81942947705585,501.7234571235314,63.04186354080837,63.531417176127434,62.43653269608817,151.77781195176166,65.39768377691507,62.91073830922443,65.2982119719187,63.82319714625676,62.08888103564581,66.25622571259737,63.21129731337228,
65.30092386404674,63.84943209091823,64.07734312613806,66.24268996715546,64.74744975566864,68.89421360346682,541.268775259236,66.25249729553859,483.191867806623,68.81258008877435,382.142798960083,62.1214563846588,63.51920229196546,505.6069007485756,63.68839816252392,64.00197254121304,63.03240756193799,155.71814411745746,65.99329580366611,63.489308734734834,65.85651810963945,64.22882680098215,62.569895207881935,66.7647679746151,63.53127235174178,
65.82239858309428,64.5242275595665,64.64304647843043,67.01200193166733,65.32628279924393,69.3513475705712,545.4241174336751,66.90197481711706,486.8525166368752,69.36727517843245,385.023329014532,62.56967709461846,64.38065377871193,509.4859082893527,63.733355820179,64.31280717998743,63.25410652160647,159.6584762831533,66.57024347037077,64.03502457340556,66.2257600923379,64.95945308605829,63.37294210990271,67.38826474547386,63.69436009724934,
